	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FGBKPADF_00574	1068.66954101545	0.138427525153863	0.0826148087027893	1.67557762739442	0.0938209540684011	0.577296548884779
FGBKPADF_00575	1510.84932966657	0.111085777016819	0.125410932724245	0.885774267073472	0.375739179045542	0.848054031163686
FGBKPADF_00576	1924.45542871212	0.0172808107424034	0.109472491605522	0.157855279339707	0.874570838055924	0.985053524391475
FGBKPADF_00577	5207.41130614276	0.0215298281396893	0.071984016105258	0.299091788768877	0.764870011306292	0.963488581734396
FGBKPADF_00578	7492.55936051459	0.00190707534831501	0.0606992871847387	0.0314184142313041	0.974935855967168	0.996795070633785
FGBKPADF_00579	2958.43102538734	0.0854624732440831	0.0838468294715251	1.01926899064331	0.308075281349756	0.814036725458891
FGBKPADF_00580	3988.86223062203	0.0668508608188845	0.0492438475166658	1.35754747425574	0.174607319614757	0.701738280758581
FGBKPADF_00581	5140.6101275401	0.0413146527157304	0.0526884455279088	0.78413117528484	0.432963144311553	0.872929230773865
FGBKPADF_00582	2946.86183354761	0.00689003338679824	0.0580707277327892	0.118648993319018	0.905553448414572	0.987365760737409
FGBKPADF_00583	1864.38392809989	-0.23730909493301	0.0717531646089662	-3.30729795997536	0.000942006366240153	0.0697084711017713
FGBKPADF_00584	604.334828938356	-0.0153810764813213	0.0875082284484214	-0.175767202171018	0.860476837318127	0.982802951477893
FGBKPADF_00585	1546.37174679428	-0.0779812841265226	0.0673037988152452	-1.15864610169462	0.246600468935404	0.780901484962114
FGBKPADF_00586	4468.53801424975	0.0121628643213669	0.055222289942994	0.220252806139018	0.825674272859162	0.971382607774078
FGBKPADF_00587	4960.25517738314	-0.01270507023707	0.0543155168301046	-0.233912350991903	0.815053024475943	0.969600008384762
FGBKPADF_00588	5936.99598771988	-0.0505063867096159	0.0515158029311366	-0.980405697590116	0.326885898434575	0.819100872941212
FGBKPADF_00589	20221.2873095804	0.0308990563312281	0.0480853994536642	0.642587078038166	0.520492070007555	0.895730539082769
FGBKPADF_00590	13707.0332642555	-0.00304095729948017	0.0556478133576521	-0.0546464832308097	0.956420105796936	0.996395079593527
FGBKPADF_00591	3910.32648373075	0.0427212213607166	0.0897342286112876	0.476086127020461	0.634013020039601	0.930724332955437
FGBKPADF_00592	2074.09841654904	-0.00961376103056674	0.0681781496423592	-0.141009415494516	0.887862504177926	0.986712865672755
FGBKPADF_00593	1572.06685008891	0.0214327599930161	0.0678439106379141	0.315912803249266	0.752068693639072	0.962593157265849
FGBKPADF_00594	79789.5060053734	-0.00166154085106167	0.0586938986959542	-0.0283085787105194	0.977416038521604	0.996795070633785
FGBKPADF_00595	3155.80507429389	0.0532283705851125	0.0674278923195548	0.789411751636135	0.429871389635571	0.872929230773865
FGBKPADF_00596	25731.5880414902	-0.00584401382641746	0.0573498645275834	-0.101901092087265	0.918835183116446	0.989097195767
FGBKPADF_00597	7319.32347009581	0.0664326027098177	0.0953370869656918	0.696818046619405	0.485916670711063	0.881546889057747
FGBKPADF_00598	7764.36609095403	0.0175449290602826	0.0640563015778987	0.27389856467043	0.784162574650593	0.964595433034763
FGBKPADF_00599	2503.59013328017	0.00283918490801279	0.0622109591099399	0.0456380185844001	0.963598766280249	0.996795070633785
FGBKPADF_00600	14380.9563070717	-0.12628489383036	0.0639134761213851	-1.97587271877559	0.0481691947410049	0.445413597998464
FGBKPADF_00601	31979.90455781	-0.0194425045951519	0.0469787984296528	-0.413857000286321	0.678978836546483	0.942858512774672
FGBKPADF_00602	15601.3712376196	0.0187560589374954	0.0499731965994766	0.375322377069868	0.707420726039132	0.94992456364108
FGBKPADF_00603	1374.80467145691	0.287298420701412	0.100409450742389	2.86126872099426	0.00421949240065997	0.150433312308305
FGBKPADF_00604	2980.70650973013	-0.00835826927417305	0.0930852233711786	-0.0897915799250364	0.928452839408395	0.991265857745591
FGBKPADF_00605	4476.9714417547	0.142309800579649	0.0765943057895184	1.85796841048102	0.0631735003973996	0.49689656043199
FGBKPADF_00606	4373.30898174529	0.0707002495999354	0.0634433744526036	1.11438349882781	0.265114699315881	0.789018816905168
FGBKPADF_00607	437.623423393978	0.283287349887415	0.124156600920976	2.28169382687695	0.022507422793325	0.319888603152749
FGBKPADF_00608	825.795000555689	0.143100955022668	0.106037041934391	1.34953741081546	0.177164412396682	0.703003627476604
FGBKPADF_00609	3524.15326390461	0.00543803664000303	0.0680313828304057	0.0799342364326096	0.936289560203477	0.991655835514944
FGBKPADF_00610	322.515244541602	-0.0973814272829281	0.125295287412756	-0.777215402859706	0.437031696215709	0.872929230773865
FGBKPADF_00611	229.299564960323	0.0446398796105414	0.141453647612973	0.315579558136804	0.752321655596253	NA
FGBKPADF_00612	332.005989476295	-0.30301566626282	0.127920326458628	-2.36878434140662	0.0178466563116136	0.286770271704329
FGBKPADF_00613	242.554206200914	0.048408264708535	0.15787737363677	0.306619394492263	0.759133089622707	NA
FGBKPADF_00614	3719.90109186046	-0.0345802077755484	0.0636512985521317	-0.543275762822444	0.586939949369698	0.920701103782763
FGBKPADF_00615	9786.10938661011	-0.0528586238410177	0.0630364673459211	-0.838540388866478	0.401727274030745	0.858919844997905
FGBKPADF_00616	206.205993181969	0.0280522612131403	0.158109154586828	0.17742338377842	0.85917584108503	NA
FGBKPADF_00617	47.2357527527847	0.309528259460609	0.28864513059747	1.07234880013362	0.283563395496091	NA
FGBKPADF_00618	2511.08452949356	-0.0930904507610413	0.0765714258173454	-1.21573354247184	0.224086442181284	0.758280475828844
FGBKPADF_00619	11250.9089076655	-0.0758533546625709	0.0545634367806785	-1.39018652669312	0.164472243703511	0.691324288930154
FGBKPADF_00620	1154.06831268398	-0.137046423336536	0.0770734180848326	-1.77812826707248	0.0753827908502748	0.518851346423422
FGBKPADF_00621	1154.72216053589	-0.0729824184193604	0.0839919483877187	-0.86892160284773	0.3848900126691	0.853855709025071
FGBKPADF_00622	638.803819395281	-0.0231990788139223	0.100467863966583	-0.230910441388886	0.81738437887099	0.970323095703931
FGBKPADF_00623	304.577684766161	-0.0837307372902426	0.134759010524428	-0.621336836508343	0.534378021568753	NA
FGBKPADF_00624	1173.89729517592	-0.0490422395538139	0.154007184249368	-0.31844124540583	0.750150255971301	0.961867526477921
FGBKPADF_00625	1236.98182286886	-0.178337559937685	0.0875405457013981	-2.03719954575102	0.0416300493611322	0.419318750581565
